ticket_id,emp_id,dept_id,ticket_type,category,priority,status,raised_date,resolved_date,resolution_hrs,sla_breached,reopen_count,satisfaction_score,assigned_to
TKT02987,EMP0022,DEPT08,Change Request,Hardware,Medium,Resolved,2023-03-16,2023-03-18 20:30:00,68.5,Yes,0,4,EMP0455
TKT02988,EMP0309,DEPT01,Incident,Hardware,Medium,Resolved,2022-03-18,2022-03-20 11:30:00,59.5,Yes,0,4,EMP0017
TKT02989,EMP0056,DEPT07,Change Request,Security,High,Closed,2023-07-26,2023-07-27 07:48:00,31.8,Yes,1,4,EMP0084
TKT02990,EMP0303,DEPT10,Incident,Email,Medium,Resolved,2022-01-26,2022-01-27 14:30:00,38.5,No,0,2,EMP0205
TKT02991,EMP0430,DEPT20,Incident,Security,Medium,In Progress,2022-11-24,2022-11-25 20:18:00,44.3,No,0,4,EMP0072
TKT02992,EMP0407,DEPT04,Service Request,Other,High,Resolved,2021-08-09,2021-08-09 22:18:00,22.3,No,0,4,EMP0493
TKT02993,EMP0330,DEPT17,Bug,Software,High,Closed,2023-04-29,2023-04-30 10:48:00,34.8,Yes,0,5,EMP0235
TKT02994,EMP0489,DEPT19,Incident,Access,High,Closed,2021-04-06,2021-04-07 00:36:00,24.6,Yes,0,3,EMP0021
TKT02995,EMP0051,DEPT03,Incident,Other,Low,Open,2021-09-10,2021-09-13 23:24:00,95.4,Yes,0,5,EMP0204
TKT02996,EMP0295,DEPT04,Service Request,Cloud,Medium,Resolved,2023-07-12,2023-07-13 14:12:00,38.2,No,1,4,EMP0205
TKT02997,EMP0049,DEPT16,Incident,Network,High,In Progress,2023-07-26,2023-07-26 08:54:00,8.9,No,1,5,EMP0149
TKT02998,EMP0061,DEPT20,Problem,Database,Low,Resolved,2023-10-30,2023-10-30 09:00:00,9.0,No,0,3,EMP0284
TKT02999,EMP0495,DEPT16,Bug,Application,Low,Closed,2021-10-03,2021-10-06 18:48:00,90.8,Yes,0,4,EMP0309
TKT03000,EMP0392,DEPT06,Problem,Network,High,Resolved,2023-10-19,2023-10-19 19:00:00,19.0,No,0,5,EMP0462
TKT03001,EMP0123,DEPT02,Change Request,Hardware,Low,Closed,2021-01-09,2021-01-13 06:54:00,102.9,Yes,0,4,EMP0032
TKT03002,EMP0185,DEPT07,Bug,Software,High,Closed,2023-12-23,2023-12-23 15:48:00,15.8,No,0,3,EMP0010
TKT03003,EMP0298,DEPT17,Change Request,Other,Medium,Closed,2021-04-10,2021-04-11 03:54:00,27.9,No,1,4,EMP0431
TKT03004,EMP0345,DEPT11,Incident,Application,Medium,Closed,2023-06-06,2023-06-07 03:30:00,27.5,No,0,5,EMP0279
TKT03005,EMP0364,DEPT19,Service Request,Application,Low,Resolved,2023-09-17,2023-09-17 13:06:00,13.1,No,1,4,EMP0092
TKT03006,EMP0463,DEPT08,Problem,Hardware,High,Resolved,2023-11-08,2023-11-09 09:00:00,33.0,Yes,0,4,EMP0139
TKT03007,EMP0310,DEPT09,Change Request,Other,Medium,Closed,2021-12-29,2021-12-29 18:42:00,18.7,No,0,5,EMP0274
TKT03008,EMP0216,DEPT02,Incident,Application,Medium,Closed,2021-12-22,2021-12-23 15:18:00,39.3,No,0,4,EMP0427
TKT03009,EMP0418,DEPT03,Problem,Other,High,In Progress,2021-09-20,2021-09-21 03:48:00,27.8,Yes,0,5,EMP0130
TKT03010,EMP0202,DEPT12,Problem,Database,High,Closed,2021-08-01,2021-08-01 05:06:00,5.1,No,0,4,EMP0184
TKT03011,EMP0368,DEPT07,Change Request,Database,Critical,Open,2023-03-05,2023-03-05 02:30:00,2.5,No,0,3,EMP0267
TKT03012,EMP0382,DEPT13,Incident,Application,Medium,Open,2022-10-22,2022-10-22 21:48:00,21.8,No,0,2,EMP0054
TKT03013,EMP0021,DEPT10,Service Request,Application,Medium,In Progress,2023-10-30,2023-10-30 16:06:00,16.1,No,0,3,EMP0395
TKT03014,EMP0178,DEPT03,Change Request,Hardware,Critical,Reopened,2023-02-27,2023-02-27 04:42:00,4.7,Yes,0,4,EMP0114
TKT03015,EMP0332,DEPT11,Problem,Other,Medium,Resolved,2023-05-08,2023-05-09 17:24:00,41.4,No,0,4,EMP0001
TKT03016,EMP0404,DEPT10,Problem,Email,Low,Open,2022-05-24,2022-05-25 00:18:00,24.3,No,0,5,EMP0285
TKT03017,EMP0226,DEPT15,Bug,Security,Low,Reopened,2022-07-15,2022-07-16 09:36:00,33.6,No,0,5,EMP0450
TKT03018,EMP0437,DEPT04,Incident,Security,High,Closed,2023-03-26,2023-03-27 09:42:00,33.7,Yes,0,2,EMP0277
TKT03019,EMP0236,DEPT11,Bug,Network,Medium,Closed,2022-12-04,2022-12-05 22:42:00,46.7,No,0,4,EMP0294
TKT03020,EMP0294,DEPT11,Service Request,Network,High,In Progress,2022-08-26,2022-08-27 05:54:00,29.9,Yes,2,4,EMP0285
TKT03021,EMP0443,DEPT07,Change Request,Application,Medium,In Progress,2023-07-17,2023-07-17 03:30:00,3.5,No,1,3,EMP0098
TKT03022,EMP0268,DEPT04,Problem,Access,Low,Resolved,2021-10-01,2021-10-03 02:30:00,50.5,No,2,4,EMP0448
TKT03023,EMP0020,DEPT07,Incident,Database,Medium,Closed,2021-10-10,2021-10-11 20:54:00,44.9,No,0,3,EMP0341
TKT03024,EMP0482,DEPT06,Problem,Cloud,Low,Resolved,2023-04-26,2023-04-28 05:12:00,53.2,No,0,2,EMP0412
TKT03025,EMP0205,DEPT12,Bug,Other,Medium,Resolved,2023-11-16,2023-11-17 02:18:00,26.3,No,1,2,EMP0022
TKT03026,EMP0417,DEPT20,Bug,Software,Medium,Closed,2022-09-05,2022-09-06 20:42:00,44.7,No,0,4,EMP0169
TKT03027,EMP0413,DEPT07,Change Request,Software,Medium,In Progress,2022-10-05,2022-10-06 00:18:00,24.3,No,0,4,EMP0248
TKT03028,EMP0322,DEPT14,Incident,Database,High,Closed,2022-03-22,2022-03-22 13:24:00,13.4,No,0,4,EMP0157
TKT03029,EMP0382,DEPT16,Incident,Network,High,Resolved,2022-02-16,2022-02-16 01:12:00,1.2,No,0,4,EMP0342
TKT03030,EMP0399,DEPT17,Change Request,Hardware,High,Open,2022-03-06,2022-03-07 08:12:00,32.2,Yes,0,2,EMP0418
TKT03031,EMP0222,DEPT04,Bug,Software,Low,In Progress,2022-08-19,2022-08-19 20:54:00,20.9,No,0,3,EMP0277
TKT03032,EMP0343,DEPT08,Bug,Application,Low,Closed,2022-12-09,2022-12-10 14:54:00,38.9,No,0,3,EMP0283
TKT03033,EMP0465,DEPT14,Bug,Access,Medium,Closed,2021-09-29,2021-09-29 08:12:00,8.2,No,2,3,EMP0122
TKT03034,EMP0014,DEPT15,Problem,Software,Critical,Resolved,2021-12-31,2021-12-31 03:30:00,3.5,No,0,5,EMP0317
TKT03035,EMP0111,DEPT11,Service Request,Security,High,In Progress,2023-10-29,2023-10-29 04:00:00,4.0,No,0,4,EMP0305
TKT03036,EMP0291,DEPT02,Bug,Access,High,Open,2022-10-23,2022-10-23 19:00:00,19.0,No,2,3,EMP0378
TKT03037,EMP0093,DEPT01,Service Request,Access,Medium,Closed,2021-08-25,2021-08-25 11:54:00,11.9,No,0,2,EMP0243
TKT03038,EMP0013,DEPT20,Service Request,Software,Medium,Closed,2022-12-23,2022-12-23 09:48:00,9.8,No,1,4,EMP0135
TKT03039,EMP0323,DEPT09,Incident,Hardware,Medium,Reopened,2023-09-11,2023-09-12 11:36:00,35.6,No,0,4,EMP0427
TKT03040,EMP0485,DEPT05,Change Request,Hardware,Low,Closed,2023-05-05,2023-05-05 17:42:00,17.7,No,0,4,EMP0438
TKT03041,EMP0169,DEPT04,Problem,Network,Low,Resolved,2023-12-30,2024-01-01 23:18:00,71.3,No,2,3,EMP0381
TKT03042,EMP0051,DEPT10,Service Request,Database,Critical,In Progress,2022-08-09,2022-08-09 02:06:00,2.1,No,0,4,EMP0055
TKT03043,EMP0150,DEPT03,Problem,Application,Low,Resolved,2023-05-16,2023-05-17 19:18:00,43.3,No,0,3,EMP0284
TKT03044,EMP0472,DEPT02,Incident,Cloud,Low,Open,2021-01-27,2021-01-28 09:00:00,33.0,No,0,5,EMP0178
TKT03045,EMP0212,DEPT12,Bug,Email,Low,In Progress,2023-12-07,2023-12-08 22:48:00,46.8,No,0,2,EMP0213
TKT03046,EMP0411,DEPT06,Service Request,Cloud,Critical,In Progress,2021-08-07,2021-08-07 01:54:00,1.9,No,1,3,EMP0444
TKT03047,EMP0015,DEPT15,Change Request,Security,Medium,Closed,2021-02-21,2021-02-23 10:36:00,58.6,Yes,0,4,EMP0122
TKT03048,EMP0374,DEPT13,Incident,Hardware,High,Resolved,2023-02-20,2023-02-20 04:48:00,4.8,No,0,3,EMP0008
TKT03049,EMP0234,DEPT20,Problem,Network,Critical,Resolved,2021-10-25,2021-10-25 03:12:00,3.2,No,1,4,EMP0077
TKT03050,EMP0435,DEPT17,Bug,Security,Medium,Resolved,2021-04-19,2021-04-21 12:36:00,60.6,Yes,0,2,EMP0474
TKT03051,EMP0457,DEPT04,Problem,Cloud,Medium,In Progress,2021-04-26,2021-04-26 12:30:00,12.5,No,1,1,EMP0492
TKT03052,EMP0130,DEPT19,Change Request,Access,Low,Closed,2022-02-14,2022-02-15 14:48:00,38.8,No,0,5,EMP0229
TKT03053,EMP0184,DEPT17,Service Request,Database,Low,Closed,2022-07-01,2022-07-02 23:24:00,47.4,No,0,3,EMP0404
TKT03054,EMP0420,DEPT16,Change Request,Access,High,In Progress,2021-11-26,2021-11-26 13:36:00,13.6,No,0,3,EMP0190
TKT03055,EMP0350,DEPT18,Problem,Cloud,High,Resolved,2022-08-10,2022-08-11 07:30:00,31.5,Yes,2,3,EMP0469
TKT03056,EMP0177,DEPT02,Problem,Software,Medium,Resolved,2022-05-29,2022-05-29 15:06:00,15.1,No,0,5,EMP0007
TKT03057,EMP0181,DEPT20,Change Request,Database,Medium,Open,2021-10-27,2021-10-27 14:30:00,14.5,No,0,4,EMP0025
TKT03058,EMP0499,DEPT05,Change Request,Network,Medium,Resolved,2021-05-08,2021-05-08 03:54:00,3.9,No,0,5,EMP0001
TKT03059,EMP0495,DEPT16,Change Request,Other,Low,Reopened,2022-08-28,2022-08-29 19:12:00,43.2,No,0,5,EMP0109
TKT03060,EMP0128,DEPT01,Bug,Access,Low,Open,2022-02-22,2022-02-25 08:36:00,80.6,Yes,0,4,EMP0024
TKT03061,EMP0142,DEPT09,Problem,Software,Low,Resolved,2021-03-08,2021-03-12 01:24:00,97.4,Yes,1,4,EMP0348
TKT03062,EMP0229,DEPT12,Incident,Security,Low,Closed,2023-01-05,2023-01-05 18:12:00,18.2,No,0,5,EMP0177
TKT03063,EMP0402,DEPT05,Bug,Other,High,Resolved,2023-07-16,2023-07-16 08:00:00,8.0,No,0,4,EMP0369
TKT03064,EMP0025,DEPT08,Bug,Security,Low,Resolved,2021-07-29,2021-07-31 04:18:00,52.3,No,0,5,EMP0200
TKT03065,EMP0167,DEPT17,Bug,Hardware,Low,Closed,2022-04-05,2022-04-08 00:12:00,72.2,Yes,0,4,EMP0390
TKT03066,EMP0235,DEPT17,Incident,Other,Medium,Resolved,2023-03-08,2023-03-08 19:54:00,19.9,No,2,4,EMP0348
TKT03067,EMP0358,DEPT18,Change Request,Database,High,Closed,2022-05-02,2022-05-02 15:42:00,15.7,No,0,3,EMP0207
TKT03068,EMP0326,DEPT12,Problem,Hardware,Low,Closed,2023-11-13,2023-11-15 11:54:00,59.9,No,1,4,EMP0053
TKT03069,EMP0135,DEPT13,Service Request,Database,Low,Closed,2022-08-13,2022-08-16 14:36:00,86.6,Yes,0,4,EMP0304
TKT03070,EMP0394,DEPT06,Service Request,Application,Medium,Reopened,2021-04-07,2021-04-09 03:42:00,51.7,Yes,1,4,EMP0455
TKT03071,EMP0407,DEPT05,Problem,Software,High,Closed,2023-02-21,2023-02-21 12:24:00,12.4,No,0,5,EMP0446
TKT03072,EMP0083,DEPT11,Incident,Cloud,Medium,Closed,2023-03-05,2023-03-07 07:18:00,55.3,Yes,2,4,EMP0399
TKT03073,EMP0108,DEPT18,Service Request,Security,High,Closed,2023-05-04,2023-05-05 07:54:00,31.9,Yes,0,1,EMP0306
TKT03074,EMP0286,DEPT14,Bug,Cloud,Critical,Closed,2022-10-03,2022-10-03 03:30:00,3.5,No,1,4,EMP0183
TKT03075,EMP0395,DEPT14,Service Request,Other,High,Reopened,2021-04-21,2021-04-22 09:18:00,33.3,Yes,0,4,EMP0331
TKT03076,EMP0443,DEPT02,Problem,Access,Medium,Closed,2021-01-27,2021-01-29 12:54:00,60.9,Yes,0,5,EMP0105
TKT03077,EMP0281,DEPT11,Bug,Access,Medium,In Progress,2022-05-30,2022-05-31 04:36:00,28.6,No,0,4,EMP0009
TKT03078,EMP0332,DEPT19,Service Request,Security,Low,Closed,2022-02-20,2022-02-20 12:42:00,12.7,No,1,1,EMP0467
TKT03079,EMP0165,DEPT17,Problem,Hardware,Critical,Open,2023-06-27,2023-06-27 01:30:00,1.5,No,0,2,EMP0496
TKT03080,EMP0380,DEPT14,Incident,Security,Medium,Resolved,2022-04-07,2022-04-07 02:30:00,2.5,No,1,3,EMP0487
TKT03081,EMP0206,DEPT15,Problem,Application,Low,In Progress,2023-01-24,2023-01-24 17:36:00,17.6,No,0,3,EMP0184
TKT03082,EMP0386,DEPT18,Incident,Application,High,Closed,2022-02-07,2022-02-07 18:30:00,18.5,No,3,4,EMP0199
TKT03083,EMP0179,DEPT15,Bug,Cloud,Low,Resolved,2022-02-01,2022-02-04 11:06:00,83.1,Yes,0,3,EMP0150
TKT03084,EMP0400,DEPT09,Problem,Other,Medium,Closed,2022-08-26,2022-08-26 17:48:00,17.8,No,0,3,EMP0050
TKT03085,EMP0418,DEPT10,Change Request,Application,Medium,Resolved,2023-07-09,2023-07-11 01:12:00,49.2,Yes,0,4,EMP0286
TKT03086,EMP0089,DEPT06,Change Request,Software,Medium,In Progress,2021-12-30,2021-12-31 01:18:00,25.3,No,0,4,EMP0134
TKT03087,EMP0433,DEPT05,Change Request,Hardware,High,Resolved,2021-06-02,2021-06-03 11:12:00,35.2,Yes,0,2,EMP0393
TKT03088,EMP0256,DEPT16,Change Request,Hardware,Low,Closed,2022-01-18,2022-01-21 07:54:00,79.9,Yes,0,4,EMP0290
TKT03089,EMP0439,DEPT11,Change Request,Application,Medium,Closed,2021-12-22,2021-12-23 07:48:00,31.8,No,1,2,EMP0099
TKT03090,EMP0046,DEPT17,Incident,Email,Medium,Open,2023-11-19,2023-11-19 21:36:00,21.6,No,1,4,EMP0423
TKT03091,EMP0171,DEPT11,Problem,Access,High,Resolved,2021-09-02,2021-09-02 18:00:00,18.0,No,0,4,EMP0225
TKT03092,EMP0181,DEPT09,Bug,Email,High,Closed,2023-02-12,2023-02-13 03:36:00,27.6,Yes,0,5,EMP0278
TKT03093,EMP0316,DEPT18,Change Request,Other,Medium,Open,2021-03-25,2021-03-25 18:36:00,18.6,No,0,2,EMP0341
TKT03094,EMP0276,DEPT11,Change Request,Other,Medium,In Progress,2023-05-28,2023-05-28 11:48:00,11.8,No,0,3,EMP0433
TKT03095,EMP0379,DEPT19,Bug,Database,Low,In Progress,2022-07-26,2022-07-28 07:42:00,55.7,No,0,4,EMP0460
TKT03096,EMP0413,DEPT14,Bug,Other,Critical,Closed,2022-06-26,2022-06-26 02:12:00,2.2,No,1,3,EMP0151
TKT03097,EMP0429,DEPT12,Change Request,Database,Medium,Resolved,2021-09-24,2021-09-26 07:24:00,55.4,Yes,2,4,EMP0222
TKT03098,EMP0495,DEPT11,Incident,Hardware,High,Resolved,2021-11-26,2021-11-27 07:12:00,31.2,Yes,0,1,EMP0230
TKT03099,EMP0117,DEPT20,Bug,Software,Low,Reopened,2022-06-07,2022-06-11 11:24:00,107.4,Yes,0,4,EMP0292
TKT03100,EMP0163,DEPT10,Problem,Network,Low,Closed,2021-01-12,2021-01-13 03:30:00,27.5,No,0,5,EMP0027
TKT03101,EMP0425,DEPT06,Problem,Access,Medium,Resolved,2022-11-08,2022-11-10 11:18:00,59.3,Yes,2,5,EMP0258
TKT03102,EMP0157,DEPT17,Incident,Database,High,Resolved,2023-08-14,2023-08-14 07:54:00,7.9,No,0,5,EMP0390
TKT03103,EMP0052,DEPT05,Service Request,Cloud,Medium,In Progress,2021-11-14,2021-11-16 03:12:00,51.2,Yes,0,1,EMP0246
TKT03104,EMP0469,DEPT10,Incident,Software,Critical,Open,2021-03-23,2021-03-23 05:00:00,5.0,Yes,1,4,EMP0468
TKT03105,EMP0370,DEPT20,Change Request,Security,Medium,Resolved,2021-11-11,2021-11-13 02:48:00,50.8,Yes,0,4,EMP0370
TKT03106,EMP0047,DEPT04,Service Request,Cloud,Medium,Resolved,2022-10-23,2022-10-24 12:42:00,36.7,No,0,5,EMP0468
TKT03107,EMP0328,DEPT03,Change Request,Software,Low,Resolved,2021-04-15,2021-04-15 20:24:00,20.4,No,0,5,EMP0010
TKT03108,EMP0208,DEPT14,Problem,Cloud,High,Closed,2022-09-09,2022-09-10 11:42:00,35.7,Yes,1,5,EMP0335
TKT03109,EMP0161,DEPT11,Bug,Application,Low,Closed,2023-10-02,2023-10-04 16:18:00,64.3,No,0,5,EMP0061
TKT03110,EMP0319,DEPT01,Change Request,Cloud,High,Open,2023-01-04,2023-01-04 23:12:00,23.2,No,3,4,EMP0272
TKT03111,EMP0255,DEPT05,Problem,Database,Critical,Resolved,2021-05-30,2021-05-30 02:06:00,2.1,No,2,4,EMP0242
TKT03112,EMP0328,DEPT01,Incident,Software,Critical,Open,2022-10-13,2022-10-13 01:42:00,1.7,No,1,5,EMP0083
TKT03113,EMP0096,DEPT02,Change Request,Security,Medium,Resolved,2023-12-13,2023-12-13 03:42:00,3.7,No,0,4,EMP0213
TKT03114,EMP0388,DEPT02,Problem,Other,High,In Progress,2022-03-27,2022-03-28 11:42:00,35.7,Yes,1,5,EMP0450
TKT03115,EMP0196,DEPT05,Bug,Cloud,High,Closed,2022-01-12,2022-01-13 09:30:00,33.5,Yes,0,5,EMP0330
TKT03116,EMP0104,DEPT10,Change Request,Security,Low,Closed,2023-12-03,2023-12-04 22:36:00,46.6,No,0,4,EMP0412
TKT03117,EMP0136,DEPT12,Problem,Software,Medium,Open,2021-05-20,2021-05-21 20:48:00,44.8,No,0,3,EMP0018
TKT03118,EMP0439,DEPT08,Change Request,Security,Low,Closed,2023-11-01,2023-11-01 10:42:00,10.7,No,0,3,EMP0016
TKT03119,EMP0363,DEPT19,Bug,Network,Medium,Resolved,2021-11-23,2021-11-23 04:36:00,4.6,No,1,2,EMP0058
TKT03120,EMP0249,DEPT08,Change Request,Network,Low,Resolved,2023-05-02,2023-05-03 20:36:00,44.6,No,2,4,EMP0324
TKT03121,EMP0180,DEPT03,Change Request,Cloud,Low,Resolved,2023-04-07,2023-04-08 09:48:00,33.8,No,0,4,EMP0385
TKT03122,EMP0173,DEPT08,Problem,Cloud,Medium,Closed,2021-07-08,2021-07-09 22:00:00,46.0,No,1,4,EMP0105
TKT03123,EMP0413,DEPT05,Service Request,Cloud,Medium,Closed,2022-12-17,2022-12-17 17:24:00,17.4,No,1,4,EMP0219
TKT03124,EMP0225,DEPT04,Change Request,Access,Medium,Closed,2022-03-30,2022-03-31 00:54:00,24.9,No,2,5,EMP0191
TKT03125,EMP0459,DEPT11,Service Request,Application,Low,Resolved,2022-03-13,2022-03-15 04:18:00,52.3,No,0,3,EMP0455
TKT03126,EMP0186,DEPT11,Incident,Security,Medium,Closed,2022-11-11,2022-11-12 13:12:00,37.2,No,0,5,EMP0353
TKT03127,EMP0387,DEPT03,Change Request,Email,Low,Reopened,2022-11-10,2022-11-12 21:54:00,69.9,No,0,2,EMP0063
TKT03128,EMP0082,DEPT07,Service Request,Hardware,Medium,Resolved,2023-01-09,2023-01-09 22:36:00,22.6,No,0,4,EMP0025
TKT03129,EMP0492,DEPT01,Incident,Cloud,Medium,In Progress,2022-08-25,2022-08-25 20:06:00,20.1,No,0,4,EMP0119
TKT03130,EMP0087,DEPT11,Problem,Database,Medium,Closed,2022-03-24,2022-03-24 20:54:00,20.9,No,3,4,EMP0139
TKT03131,EMP0166,DEPT11,Change Request,Network,High,Reopened,2023-12-23,2023-12-23 13:18:00,13.3,No,2,4,EMP0471
TKT03132,EMP0009,DEPT16,Problem,Network,Medium,In Progress,2023-08-31,2023-09-01 06:42:00,30.7,No,0,3,EMP0152
TKT03133,EMP0058,DEPT02,Incident,Other,High,Resolved,2021-01-19,2021-01-19 12:12:00,12.2,No,0,3,EMP0156
TKT03134,EMP0098,DEPT17,Problem,Hardware,Medium,Open,2021-08-23,2021-08-23 04:24:00,4.4,No,0,3,EMP0487
TKT03135,EMP0298,DEPT07,Problem,Security,Medium,Closed,2022-12-10,2022-12-10 03:54:00,3.9,No,0,4,EMP0497
TKT03136,EMP0159,DEPT14,Bug,Software,Medium,Closed,2023-07-02,2023-07-02 04:42:00,4.7,No,0,4,EMP0130
TKT03137,EMP0466,DEPT18,Incident,Hardware,Low,Resolved,2022-05-08,2022-05-11 08:42:00,80.7,Yes,1,4,EMP0068
TKT03138,EMP0260,DEPT06,Problem,Application,High,Resolved,2022-05-15,2022-05-15 08:24:00,8.4,No,0,5,EMP0308
TKT03139,EMP0359,DEPT04,Service Request,Cloud,Medium,Closed,2021-03-23,2021-03-24 10:30:00,34.5,No,0,5,EMP0305
TKT03140,EMP0329,DEPT10,Incident,Database,Medium,In Progress,2022-10-20,2022-10-22 17:30:00,65.5,Yes,0,4,EMP0481
TKT03141,EMP0287,DEPT10,Bug,Security,Low,Closed,2023-02-21,2023-02-21 11:48:00,11.8,No,0,2,EMP0023
TKT03142,EMP0152,DEPT10,Change Request,Security,Low,Resolved,2021-08-21,2021-08-21 20:48:00,20.8,No,1,4,EMP0202
TKT03143,EMP0388,DEPT17,Problem,Cloud,Critical,Resolved,2023-03-02,2023-03-02 05:42:00,5.7,Yes,1,4,EMP0248
TKT03144,EMP0287,DEPT17,Service Request,Application,High,Resolved,2022-06-10,2022-06-10 13:42:00,13.7,No,0,4,EMP0141
TKT03145,EMP0276,DEPT20,Bug,Cloud,Low,Resolved,2022-08-03,2022-08-04 09:36:00,33.6,No,1,4,EMP0341
TKT03146,EMP0092,DEPT13,Incident,Cloud,Medium,Closed,2021-02-20,2021-02-20 07:54:00,7.9,No,0,4,EMP0176
TKT03147,EMP0204,DEPT13,Problem,Hardware,Medium,Reopened,2023-11-25,2023-11-25 02:00:00,2.0,No,0,5,EMP0489
TKT03148,EMP0317,DEPT19,Bug,Database,High,Closed,2023-02-07,2023-02-07 20:18:00,20.3,No,0,5,EMP0217
TKT03149,EMP0357,DEPT20,Bug,Security,Low,In Progress,2023-11-20,2023-11-23 21:12:00,93.2,Yes,0,5,EMP0287
TKT03150,EMP0039,DEPT16,Service Request,Other,Low,Resolved,2023-11-08,2023-11-09 12:24:00,36.4,No,0,5,EMP0463
TKT03151,EMP0102,DEPT05,Change Request,Cloud,High,Resolved,2023-07-02,2023-07-03 02:54:00,26.9,Yes,0,5,EMP0476
TKT03152,EMP0048,DEPT16,Change Request,Access,Low,Closed,2023-09-24,2023-09-25 15:42:00,39.7,No,0,1,EMP0206
TKT03153,EMP0047,DEPT08,Change Request,Software,Low,Resolved,2021-03-31,2021-04-03 12:18:00,84.3,Yes,0,5,EMP0420
TKT03154,EMP0365,DEPT14,Incident,Cloud,Critical,Reopened,2022-08-31,2022-08-31 03:36:00,3.6,No,2,2,EMP0470
TKT03155,EMP0307,DEPT15,Bug,Cloud,Medium,Reopened,2022-01-30,2022-01-31 03:24:00,27.4,No,0,4,EMP0192
TKT03156,EMP0469,DEPT15,Incident,Security,Low,Resolved,2022-10-19,2022-10-21 22:36:00,70.6,No,1,3,EMP0085
TKT03157,EMP0449,DEPT10,Bug,Network,Low,Closed,2023-11-19,2023-11-19 23:30:00,23.5,No,0,3,EMP0155
TKT03158,EMP0340,DEPT14,Service Request,Email,Low,Reopened,2021-06-18,2021-06-19 18:06:00,42.1,No,1,3,EMP0482
TKT03159,EMP0208,DEPT05,Service Request,Software,Low,Closed,2021-07-16,2021-07-19 23:54:00,95.9,Yes,0,4,EMP0020
TKT03160,EMP0437,DEPT01,Incident,Network,High,Closed,2021-12-09,2021-12-09 05:36:00,5.6,No,0,4,EMP0194
TKT03161,EMP0135,DEPT05,Incident,Hardware,Medium,Closed,2023-12-29,2023-12-31 05:42:00,53.7,Yes,0,1,EMP0073
TKT03162,EMP0075,DEPT12,Service Request,Access,High,Open,2021-01-16,2021-01-16 05:12:00,5.2,No,0,5,EMP0404
TKT03163,EMP0367,DEPT17,Problem,Email,Critical,Resolved,2021-05-15,2021-05-15 03:54:00,3.9,No,1,5,EMP0399
TKT03164,EMP0175,DEPT06,Change Request,Software,Medium,In Progress,2022-03-08,2022-03-10 17:48:00,65.8,Yes,2,4,EMP0065
TKT03165,EMP0273,DEPT12,Change Request,Network,Low,In Progress,2022-03-13,2022-03-15 23:00:00,71.0,No,0,5,EMP0060
TKT03166,EMP0182,DEPT10,Service Request,Database,Medium,Closed,2023-05-19,2023-05-19 14:30:00,14.5,No,0,4,EMP0166
TKT03167,EMP0204,DEPT07,Change Request,Database,Critical,Resolved,2021-08-01,2021-08-01 04:30:00,4.5,Yes,0,5,EMP0467
TKT03168,EMP0069,DEPT03,Problem,Application,High,In Progress,2022-02-26,2022-02-27 09:24:00,33.4,Yes,0,4,EMP0177
TKT03169,EMP0472,DEPT17,Problem,Cloud,Low,Resolved,2023-06-11,2023-06-11 09:00:00,9.0,No,2,4,EMP0313
TKT03170,EMP0198,DEPT07,Bug,Access,High,Reopened,2021-05-28,2021-05-28 20:06:00,20.1,No,0,5,EMP0306
TKT03171,EMP0054,DEPT06,Incident,Email,Medium,Closed,2021-11-11,2021-11-12 01:18:00,25.3,No,0,3,EMP0224
TKT03172,EMP0433,DEPT18,Change Request,Software,Critical,Open,2021-02-18,2021-02-18 04:36:00,4.6,Yes,0,2,EMP0447
TKT03173,EMP0490,DEPT04,Problem,Database,Low,Reopened,2023-07-30,2023-08-03 10:54:00,106.9,Yes,0,4,EMP0245
TKT03174,EMP0377,DEPT05,Incident,Access,Medium,Resolved,2022-11-11,2022-11-11 15:18:00,15.3,No,1,3,EMP0071
TKT03175,EMP0418,DEPT07,Incident,Email,High,Closed,2021-03-19,2021-03-20 02:12:00,26.2,Yes,0,4,EMP0162
TKT03176,EMP0449,DEPT03,Bug,Application,Medium,Closed,2021-06-29,2021-06-29 04:06:00,4.1,No,0,3,EMP0478
TKT03177,EMP0455,DEPT05,Incident,Database,Medium,Closed,2021-05-31,2021-05-31 14:36:00,14.6,No,0,5,EMP0218
TKT03178,EMP0409,DEPT07,Incident,Security,Low,Closed,2021-04-22,2021-04-24 11:54:00,59.9,No,0,5,EMP0394
TKT03179,EMP0151,DEPT20,Service Request,Database,Low,Resolved,2021-12-31,2022-01-01 04:00:00,28.0,No,0,2,EMP0092
TKT03180,EMP0315,DEPT05,Bug,Other,Medium,Resolved,2022-05-31,2022-06-02 15:18:00,63.3,Yes,2,3,EMP0095
TKT03181,EMP0292,DEPT01,Bug,Security,Critical,Resolved,2021-05-25,2021-05-25 05:18:00,5.3,Yes,2,3,EMP0481
TKT03182,EMP0498,DEPT10,Change Request,Access,Low,Resolved,2022-04-12,2022-04-16 02:00:00,98.0,Yes,2,4,EMP0438
TKT03183,EMP0043,DEPT20,Incident,Application,Medium,Resolved,2022-06-14,2022-06-16 22:12:00,70.2,Yes,3,4,EMP0093
TKT03184,EMP0166,DEPT03,Change Request,Network,High,Resolved,2023-04-15,2023-04-16 08:18:00,32.3,Yes,0,4,EMP0064
